          ISAJET PARTICLES, M(Y) =     0.000  M(X) =     0.000

     ID    PARTICLE        MASS    CHARGE    ---FLAVOR---    SPIN    INDEX
  -3250    ASDB.       5.770000      1.00      -3  -2  -5       0      184
   3260    SDT.      175.770004      0.00       3   2   6       0      209
  -3260    ASDT.     175.770004      0.00      -3  -2  -6       0      209
   3270    SDY.        0.770000     -1.00       3   2   7       0      245
  -3270    ASDY.       0.770000      1.00      -3  -2  -7       0      245
   3280    SDX.        0.770000      0.00       3   2   8       0      254
  -3280    ASDX.       0.770000      0.00      -3  -2  -8       0      254
   3300    SS0.        1.000000     -0.67       3   3   0       0      370
  -3300    ASS0.       1.000000      0.67      -3  -3   0       0      370
   3331    OM-         1.672200     -1.00       3   3   3       1      267
  -3331    AOM+        1.672200      1.00      -3  -3  -3       1      267
   3340    SSC.        2.600000      0.00       3   3   4       0      167
  -3340    ASSC.       2.600000      0.00      -3  -3  -4       0      167
   3341    SSC*        2.800000      0.00       3   3   4       1      276
  -3341    ASSC*       2.800000      0.00      -3  -3  -4       1      276
   3350    SSB.        5.970000     -1.00       3   3   5       0      183
  -3350    ASSB.       5.970000      1.00      -3  -3  -5       0      183
   3351    SSB*        6.010000     -1.00       3   3   5       1      292
  -3351    ASSB*       6.010000      1.00      -3  -3  -5       1      292
   3360    SST.      175.970001      0.00       3   3   6       0      208
  -3360    ASST.     175.970001      0.00      -3  -3  -6       0      208
   3361    SST*      176.009995      0.00       3   3   6       1      317
  -3361    ASST*     176.009995      0.00      -3  -3  -6       1      317
   3370    SSY.        0.970000     -1.00       3   3   7       0      244
  -3370    ASSY.       0.970000      1.00      -3  -3  -7       0      244
   3371    SSY*        1.010000     -1.00       3   3   7       1      353
  -3371    ASSY*       1.010000      1.00      -3  -3  -7       1      353
   3380    SSX.        0.970000      0.00       3   3   8       0      253
  -3380    ASSX.       0.970000      0.00      -3  -3  -8       0      253
   3381    SSX*        1.010000      0.00       3   3   8       1      362
  -3381    ASSX*       1.010000      0.00      -3  -3  -8       1      362
   3400    SC0.        2.100000      0.33       3   4   0       0      373
  -3400    ASC0.       2.100000     -0.33      -3  -4   0       0      373
   3440    SCC.        3.700000      1.00       3   4   4       0      172
  -3440    ASCC.       3.700000     -1.00      -3  -4  -4       0      172
   3441    SCC*        3.900000      1.00       3   4   4       1      281
  -3441    ASCC*       3.900000     -1.00      -3  -4  -4       1      281
   3450    SCB.        7.070000      0.00       3   4   5       0      188
  -3450    ASCB.       7.070000      0.00      -3  -4  -5       0      188
   3451    SCB*        7.110000      0.00       3   4   5       1      297
  -3451    ASCB*       7.110000      0.00      -3  -4  -5       1      297
   3460    SCT.      177.070007      1.00       3   4   6       0      213
  -3460    ASCT.     177.070007     -1.00      -3  -4  -6       0      213
   3461    SCT*      177.110001      1.00       3   4   6       1      322
  -3461    ASCT*     177.110001     -1.00      -3  -4  -6       1      322
   3500    SB0.        5.500000     -0.67       3   5   0       0      377
  -3500    ASB0.       5.500000      0.67      -3  -5   0       0      377
   3550    SBB.       10.470000     -1.00       3   5   5       0      195
  -3550    ASBB.      10.470000      1.00      -3  -5  -5       0      195
   3551    SBB*       10.510000     -1.00       3   5   5       1      304
  -3551    ASBB*      10.510000      1.00      -3  -5  -5       1      304
   3560    SBT.      180.470001      0.00       3   5   6       0      220
  -3560    ASBT.     180.470001      0.00      -3  -5  -6       0      220
   3561    SBT*      180.509995      0.00       3   5   6       1      329
  -3561    ASBT*     180.509995      0.00      -3  -5  -6       1      329
   3600    ST0.      175.500000      0.33       3   6   0       0      382
  -3600    AST0.     175.500000     -0.33      -3  -6   0       0      382
   3660    STT.      350.470001      1.00       3   6   6       0      229
  -3660    ASTT.     350.470001     -1.00      -3  -6  -6       0      229
   3661    STT*      350.510010      1.00       3   6   6       1      338
  -3661    ASTT*     350.510010     -1.00      -3  -6  -6       1      338
   4150    CUB.        6.870000      1.00       4   1   5       0      192
  -4150    ACUB.       6.870000     -1.00      -4  -1  -5       0      192
   4160    CUT.      176.870010      2.00       4   1   6       0      217
  -4160    ACUT.     176.870010     -2.00      -4  -1  -6       0      217
   4250    CDB.        6.870000      0.00       4   2   5       0      191
  -4250    ACDB.       6.870000      0.00      -4  -2  -5       0      191
   4260    CDT.      176.870010      1.00       4   2   6       0      216
  -4260    ACDT.     176.870010     -1.00      -4  -2  -6       0      216
   4350    CSB.        7.070000      0.00       4   3   5       0      190
  -4350    ACSB.       7.070000      0.00      -4  -3  -5       0      190
   4360    CST.      177.070007      1.00       4   3   6       0      215
  -4360    ACST.     177.070007     -1.00      -4  -3  -6       0      215
   4400    CC0.        3.200000      1.33       4   4   0       0      374
  -4400    ACC0.       3.200000     -1.33      -4  -4   0       0      374
   4441    CCC*        4.800000      2.00       4   4   4       1      282
  -4441    ACCC*       4.800000     -2.00      -4  -4  -4       1      282
   4450    CCB.        8.170000      1.00       4   4   5       0      189
  -4450    ACCB.       8.170000     -1.00      -4  -4  -5       0      189
   4451    CCB*        8.210000      1.00       4   4   5       1      298
  -4451    ACCB*       8.210000     -1.00      -4  -4  -5       1      298
   4460    CCT.      178.170013      2.00       4   4   6       0      214
  -4460    ACCT.     178.170013     -2.00      -4  -4  -6       0      214
   4461    CCT*      178.210007      2.00       4   4   6       1      323
  -4461    ACCT*     178.210007     -2.00      -4  -4  -6       1      323
   4500    CB0.        6.600000      0.33       4   5   0       0      378
  -4500    ACB0.       6.600000     -0.33      -4  -5   0       0      378
   4550    CBB.       11.570001      0.00       4   5   5       0      196
  -4550    ACBB.      11.570001      0.00      -4  -5  -5       0      196
   4551    CBB*       11.610001      0.00       4   5   5       1      305
  -4551    ACBB*      11.610001      0.00      -4  -5  -5       1      305
   4560    CBT.      181.570007      1.00       4   5   6       0      221
  -4560    ACBT.     181.570007     -1.00      -4  -5  -6       0      221
   4561    CBT*      181.610001      1.00       4   5   6       1      330
  -4561    ACBT*     181.610001     -1.00      -4  -5  -6       1      330
   4600    CT0.      176.600006      1.33       4   6   0       0      383
  -4600    ACT0.     176.600006     -1.33      -4  -6   0       0      383
   4660    CTT.      351.570007      2.00       4   6   6       0      230
  -4660    ACTT.     351.570007     -2.00      -4  -6  -6       0      230
   4661    CTT*      351.610016      2.00       4   6   6       1      339
  -4661    ACTT*     351.610016     -2.00      -4  -6  -6       1      339
   5160    BUT.      180.270004      1.00       5   1   6       0      226
  -5160    ABUT.     180.270004     -1.00      -5  -1  -6       0      226
   5260    BDT.      180.270004      0.00       5   2   6       0      225
  -5260    ABDT.     180.270004      0.00      -5  -2  -6       0      225
   5360    BST.      180.470001      0.00       5   3   6       0      224
  -5360    ABST.     180.470001      0.00      -5  -3  -6       0      224
   5460    BCT.      181.570007      1.00       5   4   6       0      223
  -5460    ABCT.     181.570007     -1.00      -5  -4  -6       0      223
   5500    BB0.       10.000000     -0.67       5   5   0       0      379
  -5500    ABB0.      10.000000      0.67      -5  -5   0       0      379
   5551    BBB*       15.010000     -1.00       5   5   5       1      306
  -5551    ABBB*      15.010000      1.00      -5  -5  -5       1      306
   5560    BBT.      184.970001      0.00       5   5   6       0      222
  -5560    ABBT.     184.970001      0.00      -5  -5  -6       0      222
   5561    BBT*      185.009995      0.00       5   5   6       1      331
  -5561    ABBT*     185.009995      0.00      -5  -5  -6       1      331
   5600    BT0.      180.000000      0.33       5   6   0       0      384
  -5600    ABT0.     180.000000     -0.33      -5  -6   0       0      384
   5660    BTT.      354.970001      1.00       5   6   6       0      231
  -5660    ABTT.     354.970001     -1.00      -5  -6  -6       0      231
   5661    BTT*      355.010010      1.00       5   6   6       1      340
  -5661    ABTT*     355.010010     -1.00      -5  -6  -6       1      340
   6600    TT0.      350.000000      1.33       6   6   0       0      385
  -6600    ATT0.     350.000000     -1.33      -6  -6   0       0      385
   6661    TTT*      525.010010      2.00       6   6   6       1      341
  -6661    ATTT*     525.010010     -2.00      -6  -6  -6       1      341
  10016    TAUL-       1.777000     -0.67       0   0  -1       6      415
 -10016    TAUL+       1.777000      0.67       0   0   1       6      415
  10110    F0          1.000000      0.00       0   1  -1       0      409
  10111    A10         1.230000      0.00       0   1  -1       1      402
  10121    A1+         1.230000      1.00       0   1  -2       1      401
 -10121    A1-         1.230000     -1.00       0  -1   2       1      401
  10131    K1+         1.273000      1.00       0   1  -3       1      403
 -10131    K1-         1.273000     -1.00       0  -1   3       1      403
  10231    K10         1.273000      0.00       0   2  -3       1      404
 -10231    AK10        1.273000      0.00       0  -2   3       1      404
  10441    PSI2        3.686000      0.00       0   4  -4       1      411
  20016    TAUR-       1.777000     -0.67       0   0  -1       6      416
 -20016    TAUR+       1.777000      0.67       0   0   1       6      416
  20440    CHI0        3.415100      0.00       0   4  -4       0      412
  20441    CHI1        3.510530      0.00       0   4  -4       1      413
  20442    CHI2        3.566170      0.00       0   4  -4       2      414
  30131    K1*+        1.412000      1.00       0   1  -3       1      405
 -30131    K1*-        1.412000     -1.00       0  -1   3       1      405
  30231    K1*0        1.412000      0.00       0   2  -3       1      406
 -30231    AK1*0       1.412000      0.00       0  -2   3       1      406
